,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3
566,PHI,2024_21_WAS_PHI,1,246,229,0,0.615384615384615,0.21875,67,24.5,0.284471005326338,0.533689299406504,0.282757416646515,0.576086956521739,55,0.016431368693249362,0.07088989441930629,23.333333333333332,21.7437793830983
569,PHI,2024_22_KC_PHI,1,221,135,1,0.357142857142857,0.166666666666667,70,20.1,0.0834273728881912,0.454277764544822,-0.240727248992088,0.43956043956044,40,0.11280266979444743,0.09252450980392164,35.0,21.890838206627702
27,PIT,2024_01_PIT_ATL,0,156,137,0,0.421052631578947,0.0,40,23.8823529411765,-0.0410443523369942,-0.0540910685392371,-0.127662466386368,0.433734939759036,15,0.17806552253789912,0.10937500000000012,41.5,23.19736842105265
57,PIT,2024_02_PIT_DEN,0,117,141,0,0.333333333333333,0.111111111111111,162,18.3888888888889,-0.0094508793893157,0.100439816599977,-0.255724077219119,0.378048780487805,13,0.12171332649467179,0.10937500000000011,35.0,24.19117647058825
83,PIT,2024_03_LAC_PIT,1,245,114,1,0.6,0.0625,59,17.6666666666667,0.0499414384598784,0.241337501999714,0.0029574734407701,0.506329113924051,20,-0.025247615863155062,0.05555555555555561,14.0,21.1356209150327
121,PIT,2024_04_PIT_IND,0,312,122,2,0.5,0.176470588235294,58,24.8823529411765,-0.0185143603691175,-0.0644158620302365,-0.0523481366379806,0.517647058823529,24,-0.00018459775547724258,0.057870370370370405,16.0,19.979302832244034
139,PIT,2024_05_DAL_PIT,1,150,92,1,0.230769230769231,0.333333333333333,57,27.2941176470588,0.0534573540927804,-0.0637675257870972,0.175614392755908,0.527027027027027,17,0.007325399567148325,0.11669389978213507,19.0,20.312636165577366
177,PIT,2024_06_PIT_LV,0,145,183,0,0.375,0.125,77,25.1176470588235,0.0849416723832766,-0.0154524370547721,0.19255255015579,0.451219512195122,32,0.028294810727847026,0.19076797385620906,20.333333333333332,23.281045751634
207,PIT,2024_07_NYJ_PIT,1,264,149,0,0.357142857142857,0.153846153846154,49,23.0588235294118,0.180613237666702,0.292044622286767,0.0438069295172076,0.463414634146341,36,0.039961555368979766,0.2116013071895424,24.333333333333332,25.76470588235293
239,PIT,2024_08_NYG_PIT,1,278,167,1,0.4,0.0,45,24.0588235294118,0.051893887264002,0.121444664780733,0.0454062964786621,0.506024096385542,26,0.1063374213809196,0.20405982905982908,28.333333333333332,25.156862745098035
298,PIT,2024_10_PIT_WAS,0,195,140,3,0.4375,0.176470588235294,48,24.5,0.057463354526392,0.145364859034089,-0.157062548033718,0.410526315789474,28,0.1058162657713268,0.09294871794871806,31.333333333333332,24.078431372549034
307,PIT,2024_11_BAL_PIT,1,205,122,1,0.222222222222222,0.0,65,20.7368421052632,-0.104001697840431,-0.289780308524634,-0.201906552878427,0.416666666666667,18,0.09665682648569861,0.11010558069381608,30.0,23.872549019607863
351,PIT,2024_12_PIT_CLE,0,270,120,1,0.411764705882353,0.1,39,25.5882352941176,-0.0543990324132756,0.196806942441215,-0.270234293891596,0.409638554216867,19,0.0017851813166542552,0.05882352941176474,24.0,23.098555211558335
381,PIT,2024_13_PIT_CIN,0,414,110,1,0.5,0.117647058823529,118,24.4117647058824,0.194541019441693,0.387891619283639,0.0898685660734675,0.617977528089888,44,-0.033645791909104945,0.09215686274509809,21.666666666666668,23.608359133126935
401,PIT,2024_14_CLE_PIT,1,158,120,2,0.411764705882353,0.15,67,25.5882352941176,-0.0286309443445272,-0.0207707769920065,-0.174691008580284,0.432098765432099,27,0.01204676306266205,0.07254901960784307,27.0,23.57894736842107
443,PIT,2024_15_PIT_PHI,0,128,56,2,0.3,0.0909090909090909,63,17.6190476190476,-0.0869928492539931,-0.244299136188927,-0.325136520273244,0.473684210526316,13,0.03717034756129665,0.12254901960784308,30.0,25.19607843137253
473,PIT,2024_16_PIT_BAL,0,217,117,2,0.363636363636364,0.333333333333333,4,20.7368421052632,-0.0846909733422382,-0.187635473507856,-0.166310100753132,0.486842105263158,17,0.026305741947724146,0.11951871657754004,28.0,22.53968253968253
499,PIT,2024_17_KC_PIT,1,205,202,2,0.5,0.0625,50,20.1,-0.13144036236997,-0.431329151437413,0.323150281256418,0.461538461538462,10,-0.06677158898025291,0.19141414141414137,19.0,21.31470833947613
519,PIT,2024_18_CIN_PIT,1,148,74,1,0.4,0.2,20,24.4117647058824,-0.0027236120391029,-0.154418736336024,-0.205718417311563,0.44,17,-0.10104139498873384,0.16224747474747467,13.333333333333334,19.485296574770267
553,PIT,2024_19_PIT_BAL,0,270,29,0,0.416666666666667,0.0,25,20.7368421052632,0.0777693867256732,0.224825863750405,-0.251975205447525,0.416666666666667,14,-0.07295164925043712,0.19861111111111107,14.666666666666666,21.749535603715202
9,SEA,2024_01_DEN_SEA,1,171,146,1,0.307692307692308,0.0,86,18.3888888888889,-0.0481814205138095,-0.204989150787505,0.0368724969002262,0.476190476190476,26,-0.06708198720453658,0.13125000000000012,13.5,22.255882352941203
59,SEA,2024_02_SEA_NE,0,327,46,0,0.470588235294118,0.1,67,23.8235294117647,0.061286243124029,0.195122063664831,-0.419606076411427,0.528735632183908,20,-0.025452516276456325,0.10000000000000009,21.5,21.400326797385652
85,SEA,2024_03_MIA_SEA,1,289,100,2,0.230769230769231,0.333333333333333,79,20.7647058823529,-0.0712196049352099,-0.0219648167267469,0.0258821684941982,0.417721518987342,24,0.006552411305109626,0.050000000000000086,23.0,21.106209150326798
123,SEA,2024_04_SEA_DET,0,395,133,2,0.545454545454545,0.166666666666667,114,21.0555555555556,0.081353424914224,-0.0005007247637857,0.359701285676381,0.528301886792453,29,-0.019371594108330215,0.14444444444444438,23.333333333333332,20.99237472766883
151,SEA,2024_05_NYG_SEA,1,284,102,1,0.25,0.142857142857143,25,24.0588235294118,-0.175364652742955,-0.204764993785711,0.371764686355494,0.525641025641026,20,0.02380668770101428,0.20000000000000007,24.333333333333332,21.88126361655773
178,SEA,2024_06_SF_SEA,1,312,52,3,0.368421052631579,0.1,50,25.0,0.0293963453467329,0.0854486377009615,-0.173069269949337,0.458333333333333,24,-0.05507694425464706,0.2142857142857144,24.333333333333332,21.959694989106765
211,SEA,2024_07_SEA_ATL,0,242,103,0,0.461538461538462,0.181818181818182,72,23.8823529411765,0.172889301564414,0.312460578068831,-0.11686291764356,0.460526315789474,34,-0.02153829416066612,0.13650793650793672,24.333333333333332,23.37145969498913
221,SEA,2024_08_BUF_SEA,1,212,32,1,0.125,0.0666666666666667,60,21.3,-0.100564005301863,0.0384371501685089,-0.680132258637968,0.492537313432836,10,0.008973664722730553,0.14155844155844172,26.0,24.313725490196102
263,SEA,2024_09_LA_SEA,1,363,107,3,0.294117647058824,0.153846153846154,88,21.8947368421053,-0.156055060853089,-0.1332999100531,-0.396180285231821,0.44,20,0.03390721386976122,0.1161616161616163,22.666666666666668,23.394117647058835
328,SEA,2024_11_SEA_SF,0,221,94,1,0.428571428571429,0.4,20,25.0,0.0619580943423807,-0.020970306695958,0.0416974367158811,0.506849315068493,19,-0.027909921530179415,0.13411033411033427,21.333333333333332,22.3590299277606
333,SEA,2024_12_ARI_SEA,1,254,65,1,0.466666666666667,0.2,56,21.4705882352941,-0.0343080323003694,0.0591850178962986,-0.260559955307265,0.407894736842105,16,-0.06488699060419051,0.20683760683760696,16.333333333333332,22.731578947368433
383,SEA,2024_13_SEA_NYJ,0,206,84,2,0.3125,0.111111111111111,68,23.0588235294118,-0.0355379014015338,-0.0458445687199638,0.0302140677762331,0.38961038961039,26,-0.04280166627035931,0.25128205128205144,18.333333333333332,22.788441692466467
415,SEA,2024_14_SEA_ARI,0,233,176,0,0.411764705882353,0.0909090909090909,52,21.4705882352941,0.0943227831738625,0.238703085448683,0.0745074581442596,0.524390243902439,27,-0.0026292797865075795,0.23703703703703707,20.333333333333332,23.1764705882353
429,SEA,2024_15_GB_SEA,1,173,80,2,0.333333333333333,0.0,30,19.2777777777778,-0.198420684611791,-0.519461346393742,0.110729601190542,0.445945945945946,13,0.008158949823986355,0.13400673400673402,23.0,22.0
463,SEA,2024_16_MIN_SEA,1,314,59,2,0.25,0.222222222222222,85,19.3333333333333,0.0389300029726737,0.006741950386813,0.132537834726584,0.541176470588235,24,-0.046545267613154175,0.06734006734006735,22.0,21.2690631808279
509,SEA,2024_17_SEA_CHI,0,160,122,1,0.384615384615385,0.0,25,20.8823529411765,-0.107490908749963,-0.326805561086484,-0.0018277493533485,0.46031746031746,6,-0.021722632821751676,0.10437710437710435,21.333333333333332,20.027233115468402
539,SEA,2024_18_SEA_LA,0,223,126,0,0.5,0.333333333333333,15,21.8947368421053,0.192010457100207,0.327962041303945,0.125389425089056,0.577464788732394,30,-0.08899386346302685,0.07407407407407406,14.333333333333334,19.831154684095868
25,SF,2024_01_NYJ_SF,1,231,180,0,0.5,0.117647058823529,35,23.0588235294118,0.177945872934258,0.137861482052583,0.0683722745334553,0.511627906976744,32,-0.03428045288864477,0.11111111111111108,15.0,20.107843137254903
61,SF,2024_02_SF_MIN,0,319,102,2,0.2,0.117647058823529,60,19.3333333333333,-0.136262946885525,0.0134429975053839,-0.222201421361469,0.506024096385542,14,0.035227482092147384,0.05882352941176458,19.0,21.97058823529415
93,SF,2024_03_SF_LA,0,292,137,1,0.642857142857143,0.125,74,21.8947368421053,0.138587440979818,0.462003176039528,-0.0382866760615136,0.523809523809524,24,0.02084146302436639,0.117647058823529,23.0,21.19607843137255
115,SF,2024_04_NE_SF,1,288,148,2,0.571428571428571,0.111111111111111,30,23.8235294117647,-0.0213707415675947,0.248394126668229,0.0298174632705688,0.43421052631579,30,0.060090122342850265,0.12009803921568606,23.333333333333332,21.428964568283465
129,SF,2024_05_ARI_SF,1,244,153,3,0.5,0.037037037037037,15,21.4705882352941,-0.0456639940826864,-0.0242388949802022,-0.0667177264493568,0.48051948051948,23,-0.006348749157767307,0.11791938997821338,22.666666666666668,21.683866529067767
179,SF,2024_06_SF_SEA,0,255,228,0,0.416666666666667,0.142857142857143,53,21.2352941176471,0.260719597568889,0.418786644031394,0.274069739607516,0.530864197530864,36,0.023850901776512234,0.09104938271604938,25.666666666666668,22.396284829721367
197,SF,2024_07_KC_SF,1,212,101,3,0.25,0.125,68,20.1,-0.112361991415956,-0.324103534392168,0.0181841598246685,0.493333333333333,18,0.0645616206395359,0.09700176366843039,29.666666666666668,22.1764705882353
227,SF,2024_08_DAL_SF,1,260,223,0,0.470588235294118,0.2,45,27.2941176470588,0.107843413293676,0.261499182398566,0.243463815552705,0.523809523809524,30,0.034231204023415465,0.10163139329806005,25.666666666666668,20.93529411764707
300,SF,2024_10_SF_TB,0,353,75,0,0.5,0.0714285714285714,47,21.6666666666667,0.13425038116757,0.442774413259476,-0.126609609426288,0.582278481012658,20,0.08540033981553626,0.15595238095238106,28.0,22.876470588235303
329,SF,2024_11_SEA_SF,1,159,131,1,0.538461538461538,0.125,54,21.2352941176471,-0.0054739006901307,0.0255672614661473,0.188949603626194,0.473684210526316,17,0.04324393434842993,0.1321428571428572,22.666666666666668,23.020261437908502
353,SF,2024_12_SF_GB,0,199,44,3,0.25,0.125,45,19.2777777777778,-0.287812362703746,-0.509227238219176,-0.237636984626685,0.4,10,0.07887329792370502,0.1321428571428572,22.333333333333332,23.398692810457533
385,SF,2024_13_SF_BUF,0,94,153,3,0.3,0.1,25,21.3,-0.263563810769388,-0.340961569049501,-0.181066546947702,0.365079365079365,10,-0.053011960742102314,0.10714285714285719,15.666666666666666,20.7265795206972
397,SF,2024_14_CHI_SF,1,325,131,1,0.461538461538462,0.25,40,20.8823529411765,0.315082198154644,0.781266449432156,0.100795397073978,0.52,38,-0.18561669138775497,0.11666666666666674,12.333333333333334,20.604357298474966
435,SF,2024_15_LA_SF,1,142,63,1,0.230769230769231,,40,21.8947368421053,-0.181258087353933,-0.310780731014734,-0.238697913373215,0.347826086956522,6,-0.07876465843949676,0.1583333333333334,19.333333333333332,20.486710239651433
475,SF,2024_16_SF_MIA,0,313,81,1,0.333333333333333,0.105263157894737,55,20.7647058823529,0.0100606016738395,0.139055114937887,-0.120001764295416,0.518072289156627,17,-0.04324656665622575,0.1750000000000001,18.0,21.3590299277606
493,SF,2024_17_DET_SF,1,412,75,2,0.555555555555556,0.25,72,21.0555555555556,0.206720432208239,0.381518169455226,0.258789371110551,0.617283950617284,34,0.047961570824850086,0.17763157894736858,20.333333333333332,21.180598555211567
541,SF,2024_18_SF_ARI,0,326,138,3,0.357142857142857,0.153846153846154,45,21.4705882352941,-0.0438598013522946,0.0752204177813377,-0.0983033563523485,0.494623655913978,24,0.011840982176048417,0.17763157894736858,19.0,21.2383327600046
30,TB,2024_01_WAS_TB,1,289,112,0,0.647058823529412,0.2,39,24.5,0.27986223397623,0.66425048551106,-0.174157471332459,0.569620253164557,37,0.10839051694103913,0.17763157894736858,25.5,20.91013071895425
63,TB,2024_02_TB_DET,0,185,70,1,0.2,0.142857142857143,61,21.0555555555556,-0.0187344520651505,-0.143174164177833,-0.0528505692808804,0.46031746031746,20,0.24329133309223439,0.2250000000000001,35.5,22.7777777777778
71,TB,2024_03_DEN_TB,1,163,91,2,0.272727272727273,0.125,14,18.3888888888889,-0.267940509787662,-0.577258628748677,0.12628064375167,0.485714285714286,7,0.13056389095553964,0.1714285714285716,28.5,22.7777777777778
119,TB,2024_04_PHI_TB,1,347,111,1,0.533333333333333,0.2,41,17.6190476190476,0.193069277674175,0.190880115283351,0.245246796347298,0.521739130434783,33,-0.0022709092921942378,0.15595238095238106,21.333333333333332,21.314814814814834
155,TB,2024_05_TB_ATL,0,180,160,1,0.545454545454545,0.142857142857143,34,23.8823529411765,0.201956471584494,0.375505519606473,-0.0289853318321343,0.552238805970149,30,-0.03120189472621257,0.15595238095238106,20.0,19.021164021164033
181,TB,2024_06_TB_NO,0,325,277,3,0.6,0.173913043478261,116,23.1176470588235,0.0717839353007102,0.084454863918858,0.367914138102372,0.536082474226804,50,0.042361746490335604,0.15595238095238104,23.333333333333332,19.963429816371
185,TB,2024_07_BAL_TB,1,370,125,2,0.55,0.111111111111111,60,20.7368421052632,0.0885074891437052,0.244920958544098,-0.0874437451937723,0.525252525252525,31,0.15560322818645966,0.17225672877846807,37.666666666666664,21.53968253968253
217,TB,2024_08_ATL_TB,1,330,102,3,0.642857142857143,0.272727272727273,48,23.8823529411765,0.0415756673999018,0.180645964005912,-0.128834055351382,0.51685393258427,26,0.12074929867630306,0.1426270991488384,37.0,22.57894736842107
273,TB,2024_09_TB_KC,0,200,95,0,0.428571428571429,0.272727272727273,75,20.1,0.135270670920667,0.231480722365939,0.116705328884755,0.450704225352113,23,0.06728903061477233,0.1859171424388817,35.666666666666664,22.57894736842107
301,TB,2024_10_SF_TB,1,116,110,1,0.375,0.133333333333333,44,25.0,0.0599951295219288,-0.0490559343787674,-0.0633858777302387,0.506493506493506,17,0.08845127582142459,0.21885521885521905,26.666666666666668,21.573065015479898
355,TB,2024_12_TB_NYG,0,294,157,1,0.571428571428571,0.25,37,24.0588235294118,0.214218828541566,0.557195211150489,-0.0138988679031111,0.506666666666667,30,0.07894715594749913,0.22626262626262636,22.0,22.994117647058832
387,TB,2024_13_TB_CAR,0,240,236,2,0.2,0.0769230769230769,72,30.8235294117647,-0.0267189874418669,-0.213713383791291,0.15190999874279,0.509803921568627,23,0.13649487632805388,0.2186868686868687,23.333333333333332,23.0529411764706
409,TB,2024_14_LV_TB,1,295,152,3,0.416666666666667,0.333333333333333,41,25.1176470588235,0.0637106081013232,0.143416597927695,0.0995367897423701,0.493333333333333,27,0.08249832354054255,0.15341880341880335,23.333333333333332,26.627450980392165
445,TB,2024_15_TB_LAC,0,288,223,2,0.5625,0.0625,70,17.6666666666667,0.198182655167943,0.637926304362597,-0.0724686659450538,0.583333333333333,40,0.0837368164003407,0.22008547008547,26.666666666666668,26.666666666666668
477,TB,2024_16_TB_DAL,0,303,134,2,0.5,0.3,25,27.2941176470588,0.0259904979163791,-0.0299909488173392,0.314993522689253,0.569767441860465,24,0.07839142527579969,0.15758547008547,30.0,24.535947712418302
487,TB,2024_17_CAR_TB,1,359,202,0,0.666666666666667,0.172413793103448,45,30.8235294117647,0.323066478826387,0.741330981508303,0.190713740008996,0.611111111111111,48,0.09596125372854836,0.23194444444444437,30.333333333333332,23.359477124183
535,TB,2024_18_NO_TB,1,221,179,1,0.588235294117647,0.166666666666667,117,23.1176470588235,0.134099060521443,0.28521153198984,0.157863526244182,0.488095238095238,27,0.18241321063690297,0.17830459770114937,37.333333333333336,25.26143790849673
554,TB,2024_19_WAS_TB,1,185,101,1,0.555555555555556,0.142857142857143,54,24.5,0.121276404728529,0.710479758664125,-0.352333141513002,0.566666666666667,17,0.16105201242140296,0.2130268199233717,33.0,27.078431372549
29,TEN,2024_01_TEN_CHI,0,127,140,3,0.266666666666667,0.111111111111111,45,20.8823529411765,-0.281676619589421,-0.519176554513609,0.0791675329058378,0.402439024390244,17,0.22858276967391486,0.16954022988505754,37.5,26.9705882352941
55,TEN,2024_02_NYJ_TEN,1,192,130,2,0.428571428571429,0.0714285714285714,80,23.0588235294118,-0.0664023088964181,-0.201417435846452,0.0383168731763039,0.4625,17,-0.07378877953398913,0.13888888888888906,22.0,22.0
75,TEN,2024_03_GB_TEN,1,260,33,3,0.3,0.222222222222222,30,19.2777777777778,-0.251166830972645,-0.40428234175973,-0.225698649004864,0.507462686567164,14,-0.17403946424291966,0.09126984126984125,17.0,21.97058823529415
125,TEN,2024_04_TEN_MIA,0,110,142,1,0.266666666666667,0.153846153846154,79,20.7647058823529,0.0425051746742844,-0.353308740449033,-0.0021411650015205,0.423529411764706,30,-0.19974858648616145,0.13492063492063483,16.0,21.07298474945537
171,TEN,2024_06_IND_TEN,1,95,146,1,0.357142857142857,0.142857142857143,55,24.8823529411765,-0.0299583486882672,-0.210550458361087,0.152087991552045,0.413333333333333,17,-0.09168798839825966,0.14916564916564914,20.333333333333332,21.03376906318083
213,TEN,2024_07_TEN_BUF,0,215,89,2,0.388888888888889,0.0909090909090909,65,21.3,-0.151028646301867,-0.0868956237662234,-0.463175603072159,0.433333333333333,10,-0.07954000166220936,0.17297517297517304,20.333333333333332,21.641612200435734
245,TEN,2024_08_TEN_DET,0,266,158,4,0.272727272727273,0.153846153846154,69,21.0555555555556,-0.32988663195279,-0.439143584706098,-0.109136343688078,0.446808510638298,14,-0.04616060677195002,0.12920412920412933,19.0,22.3156862745098
269,TEN,2024_09_NE_TEN,1,240,167,1,0.4375,0.1,57,23.8235294117647,-0.0526737075848717,0.15220145642867,-0.111825273536615,0.41304347826087,17,-0.1702912089809748,0.12920412920412935,13.666666666666666,22.412636165577368
303,TEN,2024_10_TEN_LAC,0,175,132,0,0.272727272727273,0.125,65,17.6666666666667,0.0412230842032896,0.0454505935102072,0.218953613355485,0.506849315068493,16,-0.17786299527984298,0.114918414918415,13.666666666666666,22.059694989106763
327,TEN,2024_11_MIN_TEN,1,295,33,1,0.375,0.0,45,19.3333333333333,-0.147645242329821,0.051848335141657,-0.511049964658205,0.342465753424658,13,-0.11377908511145746,0.1262820512820514,15.666666666666666,20.848583877995665
357,TEN,2024_12_TEN_HOU,0,278,132,2,0.333333333333333,0.125,67,20.8421052631579,-0.0060090034862672,-0.0729995742350046,-0.121247784463021,0.465909090909091,32,-0.053031955237134464,0.07500000000000004,15.333333333333334,20.274509803921564
388,TEN,2024_13_TEN_WAS,0,212,35,2,0.428571428571429,0.142857142857143,84,24.5,-0.126745936489888,0.0480804267767812,-0.645660228625301,0.361111111111111,19,-0.03747705387093297,0.08333333333333337,20.333333333333332,19.28070175438597
405,TEN,2024_14_JAX_TEN,1,168,126,0,0.5,0.0,39,25.0,-0.0960425480262602,-0.316403710811063,0.0329652200766138,0.405405405405405,6,-0.09346672743532551,0.08928571428571437,21.333333333333332,21.558479532163734
425,TEN,2024_15_CIN_TEN,1,298,83,6,0.583333333333333,0.285714285714286,99,24.4117647058824,-0.0335359474294977,-0.0695390612465989,-0.18228896333648,0.55952380952381,21,-0.07626582933413856,0.08928571428571437,19.0,23.447368421052634
479,TEN,2024_16_TEN_IND,0,252,65,3,0.454545454545455,0.272727272727273,46,24.8823529411765,0.048459992895839,0.100521599476302,0.0258900848612909,0.513157894736842,30,-0.08544147731521538,0.14285714285714302,15.333333333333334,24.6372549019608
511,TEN,2024_17_TEN_JAX,0,193,159,1,0.5,0.0833333333333333,50,25.0,0.0161261023403844,0.0068873628238028,0.0717423239086153,0.5,13,-0.027039500853306392,0.1861471861471863,19.0,24.764705882352967
523,TEN,2024_18_HOU_TEN,1,245,85,1,0.333333333333333,0.0,45,20.8421052631579,-0.103307388203877,0.181179499532065,-0.516166343277937,0.413333333333333,12,0.010350049268908475,0.2139249639249641,21.333333333333332,24.764705882352967
31,WAS,2024_01_WAS_TB,0,184,138,0,0.3,0.3,36,21.6666666666667,0.0516651539335492,-0.0644029437709731,0.29290267206319,0.5,20,0.03229304761811156,0.1780303030303032,21.5,24.941176470588246
53,WAS,2024_02_NYG_WAS,1,226,215,0,0.5,0.0,50,24.0588235294118,0.134371023713439,0.138465175764086,0.175057171075826,0.477272727272727,18,0.03389562813696666,0.1916666666666667,16.5,23.33333333333335
95,WAS,2024_03_WAS_CIN,0,254,108,0,0.555555555555556,0.2,21,24.4117647058824,0.431541388123482,0.86447781173522,0.224392336780632,0.608108108108108,38,0.09301808882349397,0.15000000000000005,19.0,22.862745098039248
127,WAS,2024_04_WAS_ARI,0,233,216,1,0.75,0.285714285714286,111,21.4705882352941,0.382957050209894,0.456814783233213,0.381230921784988,0.621951219512195,41,0.20585918859015662,0.1666666666666667,25.333333333333332,23.3790849673203
137,WAS,2024_05_CLE_WAS,1,236,215,2,0.444444444444444,0.130434782608696,28,25.5882352941176,0.0481451224782991,-0.0297542749291569,0.188666315123555,0.390243902439024,34,0.31628982068227157,0.16190476190476202,32.333333333333336,23.313725490196102
183,WAS,2024_06_WAS_BAL,0,269,52,0,0.307692307692308,0.117647058823529,43,20.7368421052632,0.147470718491331,0.249819346490649,-0.209078196411877,0.526315789473684,20,0.2875478536038916,0.20538302277432738,37.666666666666664,23.8235294117647
187,WAS,2024_07_CAR_WAS,1,211,213,0,0.461538461538462,0.125,84,30.8235294117647,0.220459793749086,0.407388223677325,0.166591324190812,0.583333333333333,40,0.1928576303931746,0.17793204238217034,31.666666666666668,22.598555211558303
225,WAS,2024_08_CHI_WAS,1,326,168,0,0.3125,0.0,39,20.8823529411765,-0.0057962366616552,0.160952167572733,-0.0325435538616148,0.426966292134831,12,0.13869187823957194,0.1243606138107417,31.333333333333332,25.71620227038183
275,WAS,2024_09_WAS_NYG,0,209,149,0,0.416666666666667,0.12,51,24.0588235294118,0.220323988659104,0.445896378744416,0.227152653251375,0.594594594594595,27,0.12071142519292051,0.08088235294117636,24.0,24.147574819401466
299,WAS,2024_10_PIT_WAS,1,202,60,0,0.357142857142857,0.2,42,20.7222222222222,0.0290098784377024,-0.250323798776052,0.0550402204667493,0.55,27,0.14499584858217818,0.0816666666666667,26.333333333333332,25.254901960784334
331,WAS,2024_11_WAS_PHI,0,191,93,1,0.307692307692308,0.2,44,17.6190476190476,-0.0255982521339238,0.0387873775628912,-0.3183181679238,0.5,16,0.08117921014505029,0.1066666666666667,22.0,21.887799564270168
337,WAS,2024_12_DAL_WAS,1,275,145,3,0.333333333333333,0.285714285714286,20,27.2941176470588,-0.0666754791616615,-0.236042827354596,0.296978846293668,0.438202247191011,26,0.07457853832096077,0.17333333333333337,23.333333333333332,20.800031123560533
389,WAS,2024_13_TEN_WAS,1,206,267,1,0.666666666666667,0.217391304347826,74,27.0,0.154150238501212,0.316497036142053,0.274727121134614,0.591836734693878,42,-0.021087950952627724,0.22857142857142873,23.0,21.878462496109535
447,WAS,2024_15_WAS_NO,0,226,137,0,0.5,0.133333333333333,70,23.1176470588235,0.0347918151756773,0.0283730408547068,0.119836138395638,0.521739130434783,20,0.020625502401875478,0.23436853002070404,28.0,23.971055088702133
471,WAS,2024_16_PHI_WAS,1,258,113,5,0.538461538461538,0.166666666666667,76,17.6190476190476,0.0644104219148159,0.0418837541484466,-0.235282726146393,0.5,34,0.040755524838409184,0.21214630779848173,29.333333333333332,25.80392156862743
483,WAS,2024_17_ATL_WAS,1,227,216,1,0.466666666666667,0.137931034482759,80,23.8823529411765,0.133885596775643,0.121264719949338,0.338926022400015,0.520408163265306,24,0.08445082519723497,0.17246376811594202,32.0,22.578898225957033
543,WAS,2024_18_WAS_DAL,0,199,113,0,0.461538461538462,0.333333333333333,38,27.2941176470588,0.102488107328618,-0.0294717496498319,0.34078479261028,0.520547945205479,22,0.07769594462204531,0.14597701149425305,26.0,21.53968253968253
555,WAS,2024_19_WAS_TB,0,268,82,0,0.588235294117647,0.0769230769230769,50,21.6666666666667,0.156238574160584,0.307703651645667,-0.112479406322593,0.488095238095238,20,0.1002613753396922,0.2126436781609197,26.666666666666668,22.93183940242763
563,WAS,2024_20_WAS_DET,0,299,182,0,0.357142857142857,0.137931034482759,30,21.0555555555556,0.259749376601112,0.618473397058579,0.0313917236522052,0.565217391304348,45,0.1308707594216149,0.18272914824638967,22.0,24.281045751634
567,WAS,2024_21_WAS_PHI,0,278,99,4,0.411764705882353,0.166666666666667,10,17.6190476190476,-0.0763607213866222,-0.108666040198532,-0.0460093741188757,0.468085106382979,23,0.17282535269677127,0.18272914824638967,29.0,23.338779956427032
