,TEAM,game_id,HOME,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,THIRDDOWN%,REDZONETD%,PENALTYYARDS,OPPONENTPAG,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,POINTSSCORED,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3,Adj_EPA,Adj_REDZONETD%,Adj_POINTS_last3,EPA_x_REDZONETD,YARD_RATIO
493,SF,2024_17_DET_SF,1,412,75,2,0.555555555555556,0.25,72,21.0555555555556,0.206720432208239,0.381518169455226,0.258789371110551,0.617283950617284,34,0.047961570824850086,0.17763157894736858,20.333333333333332,21.180598555211567,-20.973878123003328,0.07236842105263142,-0.847265221878235,0.05168010805205975,5.421052631578948
541,SF,2024_18_SF_ARI,0,326,138,3,0.357142857142857,0.153846153846154,45,21.4705882352941,-0.0438598013522946,0.0752204177813377,-0.0983033563523485,0.494623655913978,24,0.011840982176048417,0.17763157894736858,19.0,21.2383327600046,-21.282192561356894,-0.02378542510121459,-2.2383327600045995,-0.006747661746506868,2.3453237410071943
30,TB,2024_01_WAS_TB,1,289,112,0,0.647058823529412,0.2,39,24.5,0.27986223397623,0.66425048551106,-0.174157471332459,0.569620253164557,37,0.10839051694103913,0.17763157894736858,25.5,20.91013071895425,-20.630268484978018,0.022368421052631426,4.58986928104575,0.055972446795246,2.5575221238938055
63,TB,2024_02_TB_DET,0,185,70,1,0.2,0.142857142857143,61,21.0555555555556,-0.0187344520651505,-0.143174164177833,-0.0528505692808804,0.46031746031746,20,0.24329133309223439,0.2250000000000001,35.5,22.7777777777778,-22.79651222984295,-0.0821428571428571,12.7222222222222,-0.0026763502950215025,2.6056338028169015
71,TB,2024_03_DEN_TB,1,163,91,2,0.272727272727273,0.125,14,18.3888888888889,-0.267940509787662,-0.577258628748677,0.12628064375167,0.485714285714286,7,0.13056389095553964,0.1714285714285716,28.5,22.7777777777778,-23.04571828756546,-0.0464285714285716,5.7222222222222,-0.03349256372345775,1.7717391304347827
119,TB,2024_04_PHI_TB,1,347,111,1,0.533333333333333,0.2,41,17.6190476190476,0.193069277674175,0.190880115283351,0.245246796347298,0.521739130434783,33,-0.0022709092921942378,0.15595238095238106,21.333333333333332,21.314814814814834,-21.121745537140658,0.04404761904761895,0.01851851851849773,0.038613855534835005,3.0982142857142856
155,TB,2024_05_TB_ATL,0,180,160,1,0.545454545454545,0.142857142857143,34,23.8823529411765,0.201956471584494,0.375505519606473,-0.0289853318321343,0.552238805970149,30,-0.03120189472621257,0.15595238095238106,20.0,19.021164021164033,-18.819207549579538,-0.013095238095238076,0.9788359788359671,0.028850924512070598,1.1180124223602483
181,TB,2024_06_TB_NO,0,325,277,3,0.6,0.173913043478261,116,23.1176470588235,0.0717839353007102,0.084454863918858,0.367914138102372,0.536082474226804,50,0.042361746490335604,0.15595238095238104,23.333333333333332,19.963429816371,-19.89164588107029,0.017960662525879967,3.3699035169623315,0.012484162660993088,1.169064748201439
185,TB,2024_07_BAL_TB,1,370,125,2,0.55,0.111111111111111,60,20.7368421052632,0.0885074891437052,0.244920958544098,-0.0874437451937723,0.525252525252525,31,0.15560322818645966,0.17225672877846807,37.666666666666664,21.53968253968253,-21.451175050538826,-0.06114561766735707,16.126984126984134,0.009834165460411678,2.9365079365079363
217,TB,2024_08_ATL_TB,1,330,102,3,0.642857142857143,0.272727272727273,48,23.8823529411765,0.0415756673999018,0.180645964005912,-0.128834055351382,0.51685393258427,26,0.12074929867630306,0.1426270991488384,37.0,22.57894736842107,-22.53737170102117,0.1301001735784346,14.421052631578931,0.011338818381791411,3.203883495145631
273,TB,2024_09_TB_KC,0,200,95,0,0.428571428571429,0.272727272727273,75,20.1,0.135270670920667,0.231480722365939,0.116705328884755,0.450704225352113,23,0.06728903061477233,0.1859171424388817,35.666666666666664,22.57894736842107,-22.4436766975004,0.0868101302883913,13.087719298245595,0.036892001160181945,2.0833333333333335
301,TB,2024_10_SF_TB,1,116,110,1,0.375,0.133333333333333,44,25.0,0.0599951295219288,-0.0490559343787674,-0.0633858777302387,0.506493506493506,17,0.08845127582142459,0.21885521885521905,26.666666666666668,21.573065015479898,-21.513069885957968,-0.08552188552188605,5.09360165118677,0.007999350602923819,1.045045045045045
355,TB,2024_12_TB_NYG,0,294,157,1,0.571428571428571,0.25,37,24.0588235294118,0.214218828541566,0.557195211150489,-0.0138988679031111,0.506666666666667,30,0.07894715594749913,0.22626262626262636,22.0,22.994117647058832,-22.779898818517268,0.02373737373737364,-0.9941176470588324,0.0535547071353915,1.860759493670886
387,TB,2024_13_TB_CAR,0,240,236,2,0.2,0.0769230769230769,72,30.8235294117647,-0.0267189874418669,-0.213713383791291,0.15190999874279,0.509803921568627,23,0.13649487632805388,0.2186868686868687,23.333333333333332,23.0529411764706,-23.079660163912468,-0.1417637917637918,0.28039215686273167,-0.0020553067262974534,1.0126582278481013
409,TB,2024_14_LV_TB,1,295,152,3,0.416666666666667,0.333333333333333,41,25.1176470588235,0.0637106081013232,0.143416597927695,0.0995367897423701,0.493333333333333,27,0.08249832354054255,0.15341880341880335,23.333333333333332,26.627450980392165,-26.56374037229084,0.17991452991452964,-3.294117647058833,0.02123686936710771,1.9281045751633987
445,TB,2024_15_TB_LAC,0,288,223,2,0.5625,0.0625,70,17.6666666666667,0.198182655167943,0.637926304362597,-0.0724686659450538,0.583333333333333,40,0.0837368164003407,0.22008547008547,26.666666666666668,26.666666666666668,-26.468484011498724,-0.15758547008547,0.0,0.012386415947996438,1.2857142857142858
477,TB,2024_16_TB_DAL,0,303,134,2,0.5,0.3,25,27.2941176470588,0.0259904979163791,-0.0299909488173392,0.314993522689253,0.569767441860465,24,0.07839142527579969,0.15758547008547,30.0,24.535947712418302,-24.509957214501924,0.14241452991453,5.464052287581698,0.007797149374913729,2.2444444444444445
487,TB,2024_17_CAR_TB,1,359,202,0,0.666666666666667,0.172413793103448,45,30.8235294117647,0.323066478826387,0.741330981508303,0.190713740008996,0.611111111111111,48,0.09596125372854836,0.23194444444444437,30.333333333333332,23.359477124183,-23.036410645356614,-0.05953065134099636,6.97385620915033,0.055701117039032154,1.7684729064039408
535,TB,2024_18_NO_TB,1,221,179,1,0.588235294117647,0.166666666666667,117,23.1176470588235,0.134099060521443,0.28521153198984,0.157863526244182,0.488095238095238,27,0.18241321063690297,0.17830459770114937,37.333333333333336,25.26143790849673,-25.127338847975288,-0.01163793103448238,12.071895424836605,0.02234984342024054,1.2277777777777779
554,TB,2024_19_WAS_TB,1,185,101,1,0.555555555555556,0.142857142857143,54,24.5,0.121276404728529,0.710479758664125,-0.352333141513002,0.566666666666667,17,0.16105201242140296,0.2130268199233717,33.0,27.078431372549,-26.957154967820472,-0.0701696770662287,5.921568627450998,0.01732520067550416,1.8137254901960784
29,TEN,2024_01_TEN_CHI,0,127,140,3,0.266666666666667,0.111111111111111,45,20.8823529411765,-0.281676619589421,-0.519176554513609,0.0791675329058378,0.402439024390244,17,0.22858276967391486,0.16954022988505754,37.5,26.9705882352941,-27.252264854883524,-0.05842911877394655,10.529411764705898,-0.0312974021766023,0.900709219858156
55,TEN,2024_02_NYJ_TEN,1,192,130,2,0.428571428571429,0.0714285714285714,80,23.0588235294118,-0.0664023088964181,-0.201417435846452,0.0383168731763039,0.4625,17,-0.07378877953398913,0.13888888888888906,22.0,22.0,-22.066402308896418,-0.06746031746031766,0.0,-0.0047430220640298625,1.465648854961832
75,TEN,2024_03_GB_TEN,1,260,33,3,0.3,0.222222222222222,30,19.2777777777778,-0.251166830972645,-0.40428234175973,-0.225698649004864,0.507462686567164,14,-0.17403946424291966,0.09126984126984125,17.0,21.97058823529415,-22.221755066266798,0.13095238095238074,-4.9705882352941515,-0.05581485132725439,7.647058823529412
125,TEN,2024_04_TEN_MIA,0,110,142,1,0.266666666666667,0.153846153846154,79,20.7647058823529,0.0425051746742844,-0.353308740449033,-0.0021411650015205,0.423529411764706,30,-0.19974858648616145,0.13492063492063483,16.0,21.07298474945537,-21.030479574781083,0.018925518925519164,-5.072984749455369,0.006539257642197606,0.7692307692307693
171,TEN,2024_06_IND_TEN,1,95,146,1,0.357142857142857,0.142857142857143,55,24.8823529411765,-0.0299583486882672,-0.210550458361087,0.152087991552045,0.413333333333333,17,-0.09168798839825966,0.14916564916564914,20.333333333333332,21.03376906318083,-21.0637274118691,-0.006308506308506157,-0.7004357298474986,-0.00427976409832389,0.6462585034013606
213,TEN,2024_07_TEN_BUF,0,215,89,2,0.388888888888889,0.0909090909090909,65,21.3,-0.151028646301867,-0.0868956237662234,-0.463175603072159,0.433333333333333,10,-0.07954000166220936,0.17297517297517304,20.333333333333332,21.641612200435734,-21.7926408467376,-0.08206608206608214,-1.308278867102402,-0.013729876936533362,2.388888888888889
245,TEN,2024_08_TEN_DET,0,266,158,4,0.272727272727273,0.153846153846154,69,21.0555555555556,-0.32988663195279,-0.439143584706098,-0.109136343688078,0.446808510638298,14,-0.04616060677195002,0.12920412920412933,19.0,22.3156862745098,-22.64557290646259,0.024642024642024668,-3.315686274509801,-0.05075178953119851,1.6729559748427674
269,TEN,2024_09_NE_TEN,1,240,167,1,0.4375,0.1,57,23.8235294117647,-0.0526737075848717,0.15220145642867,-0.111825273536615,0.41304347826087,17,-0.1702912089809748,0.12920412920412935,13.666666666666666,22.412636165577368,-22.46530987316224,-0.029204129204129348,-8.745969498910702,-0.00526737075848717,1.4285714285714286
303,TEN,2024_10_TEN_LAC,0,175,132,0,0.272727272727273,0.125,65,17.6666666666667,0.0412230842032896,0.0454505935102072,0.218953613355485,0.506849315068493,16,-0.17786299527984298,0.114918414918415,13.666666666666666,22.059694989106763,-22.018471904903475,0.010081585081585007,-8.393028322440097,0.0051528855254112,1.3157894736842106
327,TEN,2024_11_MIN_TEN,1,295,33,1,0.375,0.0,45,19.3333333333333,-0.147645242329821,0.051848335141657,-0.511049964658205,0.342465753424658,13,-0.11377908511145746,0.1262820512820514,15.666666666666666,20.848583877995665,-20.996229120325488,-0.1262820512820514,-5.181917211328999,-0.0,8.676470588235293
357,TEN,2024_12_TEN_HOU,0,278,132,2,0.333333333333333,0.125,67,20.8421052631579,-0.0060090034862672,-0.0729995742350046,-0.121247784463021,0.465909090909091,32,-0.053031955237134464,0.07500000000000004,15.333333333333334,20.274509803921564,-20.28051880740783,0.04999999999999996,-4.94117647058823,-0.0007511254357834,2.0902255639097747
388,TEN,2024_13_TEN_WAS,0,212,35,2,0.428571428571429,0.142857142857143,84,24.5,-0.126745936489888,0.0480804267767812,-0.645660228625301,0.361111111111111,19,-0.03747705387093297,0.08333333333333337,20.333333333333332,19.28070175438597,-19.40744769087586,0.05952380952380962,1.0526315789473628,-0.0181065623556983,5.888888888888889
405,TEN,2024_14_JAX_TEN,1,168,126,0,0.5,0.0,39,25.0,-0.0960425480262602,-0.316403710811063,0.0329652200766138,0.405405405405405,6,-0.09346672743532551,0.08928571428571437,21.333333333333332,21.558479532163734,-21.654522080189995,-0.08928571428571437,-0.22514619883040154,-0.0,1.3228346456692914
425,TEN,2024_15_CIN_TEN,1,298,83,6,0.583333333333333,0.285714285714286,99,24.4117647058824,-0.0335359474294977,-0.0695390612465989,-0.18228896333648,0.55952380952381,21,-0.07626582933413856,0.08928571428571437,19.0,23.447368421052634,-23.480904368482133,0.19642857142857162,-4.447368421052634,-0.00958169926557078,3.5476190476190474
479,TEN,2024_16_TEN_IND,0,252,65,3,0.454545454545455,0.272727272727273,46,24.8823529411765,0.048459992895839,0.100521599476302,0.0258900848612909,0.513157894736842,30,-0.08544147731521538,0.14285714285714302,15.333333333333334,24.6372549019608,-24.588794909064962,0.12987012987012997,-9.303921568627468,0.013216361698865194,3.8181818181818183
511,TEN,2024_17_TEN_JAX,0,193,159,1,0.5,0.0833333333333333,50,25.0,0.0161261023403844,0.0068873628238028,0.0717423239086153,0.5,13,-0.027039500853306392,0.1861471861471863,19.0,24.764705882352967,-24.748579780012584,-0.10281385281385301,-5.764705882352967,0.0013438418616986995,1.20625
523,TEN,2024_18_HOU_TEN,1,245,85,1,0.333333333333333,0.0,45,20.8421052631579,-0.103307388203877,0.181179499532065,-0.516166343277937,0.413333333333333,12,0.010350049268908475,0.2139249639249641,21.333333333333332,24.764705882352967,-24.868013270556844,-0.2139249639249641,-3.4313725490196347,-0.0,2.8488372093023258
31,WAS,2024_01_WAS_TB,0,184,138,0,0.3,0.3,36,21.6666666666667,0.0516651539335492,-0.0644029437709731,0.29290267206319,0.5,20,0.03229304761811156,0.1780303030303032,21.5,24.941176470588246,-24.889511316654698,0.12196969696969678,-3.441176470588246,0.01549954618006476,1.3237410071942446
53,WAS,2024_02_NYG_WAS,1,226,215,0,0.5,0.0,50,24.0588235294118,0.134371023713439,0.138465175764086,0.175057171075826,0.477272727272727,18,0.03389562813696666,0.1916666666666667,16.5,23.33333333333335,-23.198962309619912,-0.1916666666666667,-6.83333333333335,0.0,1.0462962962962963
95,WAS,2024_03_WAS_CIN,0,254,108,0,0.555555555555556,0.2,21,24.4117647058824,0.431541388123482,0.86447781173522,0.224392336780632,0.608108108108108,38,0.09301808882349397,0.15000000000000005,19.0,22.862745098039248,-22.431203709915767,0.04999999999999996,-3.862745098039248,0.0863082776246964,2.330275229357798
127,WAS,2024_04_WAS_ARI,0,233,216,1,0.75,0.285714285714286,111,21.4705882352941,0.382957050209894,0.456814783233213,0.381230921784988,0.621951219512195,41,0.20585918859015662,0.1666666666666667,25.333333333333332,23.3790849673203,-22.996127917110407,0.11904761904761926,1.954248366013033,0.10941630005996981,1.0737327188940091
137,WAS,2024_05_CLE_WAS,1,236,215,2,0.444444444444444,0.130434782608696,28,25.5882352941176,0.0481451224782991,-0.0297542749291569,0.188666315123555,0.390243902439024,34,0.31628982068227157,0.16190476190476202,32.333333333333336,23.313725490196102,-23.265580367717803,-0.031469979296066014,9.019607843137234,0.006279798584125987,1.0925925925925926
183,WAS,2024_06_WAS_BAL,0,269,52,0,0.307692307692308,0.117647058823529,43,20.7368421052632,0.147470718491331,0.249819346490649,-0.209078196411877,0.526315789473684,20,0.2875478536038916,0.20538302277432738,37.666666666666664,23.8235294117647,-23.67605869327337,-0.08773596395079838,13.843137254901965,0.017349496293097705,5.0754716981132075
187,WAS,2024_07_CAR_WAS,1,211,213,0,0.461538461538462,0.125,84,30.8235294117647,0.220459793749086,0.407388223677325,0.166591324190812,0.583333333333333,40,0.1928576303931746,0.17793204238217034,31.666666666666668,22.598555211558303,-22.378095417809217,-0.052932042382170336,9.068111455108365,0.02755747421863575,0.985981308411215
225,WAS,2024_08_CHI_WAS,1,326,168,0,0.3125,0.0,39,20.8823529411765,-0.0057962366616552,0.160952167572733,-0.0325435538616148,0.426966292134831,12,0.13869187823957194,0.1243606138107417,31.333333333333332,25.71620227038183,-25.721998507043487,-0.1243606138107417,5.6171310629515006,-0.0,1.9289940828402368
275,WAS,2024_09_WAS_NYG,0,209,149,0,0.416666666666667,0.12,51,24.0588235294118,0.220323988659104,0.445896378744416,0.227152653251375,0.594594594594595,27,0.12071142519292051,0.08088235294117636,24.0,24.147574819401466,-23.927250830742363,0.03911764705882363,-0.14757481940146633,0.02643887863909248,1.3933333333333333
299,WAS,2024_10_PIT_WAS,1,202,60,0,0.357142857142857,0.2,42,20.7222222222222,0.0290098784377024,-0.250323798776052,0.0550402204667493,0.55,27,0.14499584858217818,0.0816666666666667,26.333333333333332,25.254901960784334,-25.225892082346633,0.1183333333333333,1.078431372548998,0.00580197568754048,3.3114754098360657
331,WAS,2024_11_WAS_PHI,0,191,93,1,0.307692307692308,0.2,44,17.6190476190476,-0.0255982521339238,0.0387873775628912,-0.3183181679238,0.5,16,0.08117921014505029,0.1066666666666667,22.0,21.887799564270168,-21.913397816404093,0.09333333333333331,0.11220043572983229,-0.00511965042678476,2.0319148936170213
337,WAS,2024_12_DAL_WAS,1,275,145,3,0.333333333333333,0.285714285714286,20,27.2941176470588,-0.0666754791616615,-0.236042827354596,0.296978846293668,0.438202247191011,26,0.07457853832096077,0.17333333333333337,23.333333333333332,20.800031123560533,-20.866706602722196,0.11238095238095261,2.533302209772799,-0.019050136903331873,1.8835616438356164
389,WAS,2024_13_TEN_WAS,1,206,267,1,0.666666666666667,0.217391304347826,74,27.0,0.154150238501212,0.316497036142053,0.274727121134614,0.591836734693878,42,-0.021087950952627724,0.22857142857142873,23.0,21.878462496109535,-21.72431225760832,-0.011180124223602733,1.1215375038904654,0.03351092141330694,0.7686567164179104
447,WAS,2024_15_WAS_NO,0,226,137,0,0.5,0.133333333333333,70,23.1176470588235,0.0347918151756773,0.0283730408547068,0.119836138395638,0.521739130434783,20,0.020625502401875478,0.23436853002070404,28.0,23.971055088702133,-23.936263273526457,-0.10103519668737104,4.028944911297867,0.004638908690090295,1.6376811594202898
471,WAS,2024_16_PHI_WAS,1,258,113,5,0.538461538461538,0.166666666666667,76,17.6190476190476,0.0644104219148159,0.0418837541484466,-0.235282726146393,0.5,34,0.040755524838409184,0.21214630779848173,29.333333333333332,25.80392156862743,-25.739511146712616,-0.04547964113181474,3.529411764705902,0.010735070319136003,2.263157894736842
483,WAS,2024_17_ATL_WAS,1,227,216,1,0.466666666666667,0.137931034482759,80,23.8823529411765,0.133885596775643,0.121264719949338,0.338926022400015,0.520408163265306,24,0.08445082519723497,0.17246376811594202,32.0,22.578898225957033,-22.44501262918139,-0.034532733633183016,9.421101774042967,0.01846697886560598,1.0460829493087558
543,WAS,2024_18_WAS_DAL,0,199,113,0,0.461538461538462,0.333333333333333,38,27.2941176470588,0.102488107328618,-0.0294717496498319,0.34078479261028,0.520547945205479,22,0.07769594462204531,0.14597701149425305,26.0,21.53968253968253,-21.437194432353913,0.18735632183907994,4.460317460317469,0.03416270244287263,1.7456140350877194
555,WAS,2024_19_WAS_TB,0,268,82,0,0.588235294117647,0.0769230769230769,50,21.6666666666667,0.156238574160584,0.307703651645667,-0.112479406322593,0.488095238095238,20,0.1002613753396922,0.2126436781609197,26.666666666666668,22.93183940242763,-22.77560082826705,-0.1357206012378428,3.734827264239037,0.012018351858506459,3.2289156626506026
563,WAS,2024_20_WAS_DET,0,299,182,0,0.357142857142857,0.137931034482759,30,21.0555555555556,0.259749376601112,0.618473397058579,0.0313917236522052,0.565217391304348,45,0.1308707594216149,0.18272914824638967,22.0,24.281045751634,-24.02129637503289,-0.04479811376363066,-2.281045751634,0.03582750022084314,1.633879781420765
567,WAS,2024_21_WAS_PHI,0,278,99,4,0.411764705882353,0.166666666666667,10,17.6190476190476,-0.0763607213866222,-0.108666040198532,-0.0460093741188757,0.468085106382979,23,0.17282535269677127,0.18272914824638967,29.0,23.338779956427032,-23.415140677813653,-0.016062481579722676,5.661220043572968,-0.012726786897770391,2.78
